PublishedRecordId,Data de Criação,Data Alvo,Data Conclusão,Status,Prioridade,Título,Descrição,Responsável,Função,Origem,Local,Categoria,Tipo de Registro,Dias em Aberto,Atrasada?,Área LI,Macrotema LI,Tema específico,Voz do problema,Referência técnica,Exposição / perda potencial,Evidência textual,Confiança		
10689,2023-01-31,2023-03-30,2023-04-03,Closed,Low (Ideally within 30 days),Implementar uma integração (fluxo) para motoristas,Implementar uma integração (fluxo) para motoristas de acesso ao Site e CD junto ao time de OHS MO,Elsithon Andrade,PS Packaging Materials Factory,,,,Events,61,NÃO,Área não identificada,Procedimentos e Capacitação,Treinamento / reciclagem,Treinamento ou reciclagem operacional necessário,Sistema de Gestão,Erro operacional por conhecimento insuficiente,integracao,Média		
12554,2023-03-23,2023-03-31,2023-04-04,Closed,Low (Ideally within 30 days),Caixa de NIP fora da área demarcada,Colocar a caixa na área demarcada ou guardar no armazém,AnaHelena Pereira,PS Packaging Materials Factory,,,,Audit,11,NÃO,Área não identificada,5S e Organização,Organização do posto,Posto ou área desorganizada,5S,"Obstrução, perda de eficiência ou acidente",fora da area,Média		
12455,2023-03-20,2023-03-31,2023-05-04,Closed,High (Ideally within 7 days),Rack com pé quebrado,"Durante o SHE foi identificado um rack com pé quebradon, favor abrir um chamado para reparo no pé do rack",RenatoLuiz Santos,PS Packaging Materials Factory,,,,Audit,44,NÃO,Área não identificada,Manutenção e Confiabilidade,Componente danificado / defeituoso,Falha física ou necessidade de manutenção,Manutenção,Falha funcional ou acidente secundário,quebrado/danificado/solto,Média		
10953,2023-02-19,2023-03-31,2023-04-05,Closed,Low (Ideally within 30 days),Capas gerais de cilindros nip rasgasdas,encontrado algumas capas velhas e rasgadas que cobrem os cilindros nips - ver possibilidade de comprar novas ou saber se tem capas novas em estoque.,Igor Almeida,PSE MSCI (Manufacturing & Supply Chain Integration),,,,,44,NÃO,Área não identificada,Manutenção e Confiabilidade,Componente danificado / condição básica,Componente físico danificado ou condição básica degradada,Manutenção,Falha funcional ou risco secundário,"rasgad, cilindro",Média		
10950,2023-02-19,2023-03-31,2023-04-05,Closed,Low (Ideally within 30 days),Caixa de teste para filtro eletrostático,Caixa de filtro eletrostático sem identificação e sem local para guardar e sem treinamento para a operação do mesmo.,AnaHelena Pereira,PSE MSCI (Manufacturing & Supply Chain Integration),Safety Observation,,,,44,NÃO,Área não identificada,5S e Organização,Identificação,"Item, local ou condição sem identificação",5S / Gestão Visual,"Uso, descarte ou armazenamento incorreto",sem identificacao,Alta		
12067,2023-03-02,2023-04-03,2023-05-04,Closed,Low (Ideally within 30 days),Criar uma alça/suporte de pega para as caçambas com as empilhadeiras turning forking (teste),Criar uma alça/suporte de pega para as caçambas com as empilhadeiras turning forking (teste),Jardel Bohme,PS Packaging Materials Factory,,,,Events,62,NÃO,Warehouse / Doca,Movimentação de Materiais,Empilhadeira / veículo industrial,Condição ou operação insegura de empilhadeira,NR 11,"Atropelamento, colisão ou tombamento",empilhadeira,Alta		
12459,2023-03-20,2023-04-13,2023-05-04,Closed,Medium (Ideally within 14 days),Realizar DMS com toda operação do CD,"""Realizar um DMS com toda a operação pra orientar a todos 		
"sempre ao sair com essa empilhadeira pantográfica , os mesmos deve transitar de ré (torre na parte de trás) """"		"		
		
Realizar uma DMS com toda a operação , informando que a porta rapida deverá manter fechada , abrir somente quando for utilizar",Devlim Coradelli,PS Packaging Materials Factory,,,,Events,44,NÃO,Warehouse / Doca,Movimentação de Materiais,Empilhadeira / veículo industrial,Condição ou operação insegura de empilhadeira,NR 11,"Atropelamento, colisão ou tombamento",empilhadeira,Alta		
12929,2023-04-14,2023-04-14,2023-04-15,Closed,Low (Ideally within 30 days),"NA CORTADEIRA 56. FOI ENCONTRADO UM EIXO INFLAVEL DO EMBOBINADOR NO PISO, FORA DO SUPORTE DE EIXOS.","NA CORTADEIRA 56, FOI ENCONTRADO UM EIXO INFLAVEL DO EMBOBINADOR NO PISO, FORA DO SUPORTE DE EIXOS.",Maycon Moreira,PS Packaging Materials Factory,,,,Audit,0,NÃO,Cortadeiras,Movimentação de Materiais,Paletes / cargas,Palete ou carga em condição inadequada,NR 11,"Queda de carga, tombamento ou lesão por manuseio",bobina,Alta		
12418,2023-03-17,2023-04-17,2023-05-08,Closed,Low (Ideally within 30 days),EXCESSO DE COPOS NA ÁREA DO BEBEDOURO,EXCESSO DE COPOS NA ÁREA DO BEBEDOURO,Cezar Monteiro,PS Packaging Materials Factory,,,,Audit,51,NÃO,Área não identificada,5S e Organização,Organização do posto,Posto ou área desorganizada,5S,"Obstrução, perda de eficiência ou acidente",excesso de copos,Média		
12368,2023-03-17,2023-04-17,2023-04-14,Closed,Low (Ideally within 30 days),Mesa cantinho AM cortadeira 57.,"Mesa utilizada para trabalhos de AM das cortadeiras, está sem demarcação no piso mostrando o local correto de onde ficar.",Rodrigo Simini,PS Packaging Materials Factory,,,,Audit,27,NÃO,Cortadeiras,5S e Organização,Demarcação,Falta ou inadequação de demarcação,5S / Gestão Visual,"Conflito de fluxo, obstrução ou armazenamento incorreto",demarcacao,Alta		
12403,2023-03-17,2023-04-19,2023-05-08,Closed,Low (Ideally within 30 days),COLETE REFLETIVO  FORA DA BOLSA,"COLETE REFLETIVO  FORA DA BOLSA ,",Cezar Monteiro,PS Packaging Materials Factory,,,,Audit,51,NÃO,Utilidades,5S e Organização,Organização do posto,Posto ou área desorganizada,5S,"Obstrução, perda de eficiência ou acidente",fora da bolsa,Média		
12689,2023-03-30,2023-04-20,2023-05-09,Closed,Medium (Ideally within 14 days),Desbobinador do Stretch,Analisar a possibilidade de instalar um sistema de desligamento automático quando trava o filme do Stretch.,Marina Zandona,PS Additional Materials Factory,,,,Events,39,NÃO,Área não identificada,Movimentação de Materiais,Paletes / cargas,Palete ou carga em condição inadequada,NR 11,"Queda de carga, tombamento ou lesão por manuseio",bobina,Alta		
5611,2022-08-01,2023-04-25,2023-04-25,Closed,Low (Ideally within 30 days),Ação de abrangência - Realizar manutenção nos trafos,Realizar manutenção nos trafos identificados como possiveis riscos de falhas (curto-circuito) identificado durante o incidente no trafo 1 do PRS,Wilson Beraldo,PS Packaging Materials Factory,,,,Events,266,NÃO,Manutenção / Usinagem,Condição de Segurança,Desvio de segurança não especificado,Condição insegura requer avaliação técnica,A definir,Risco ocupacional a confirmar,risco/segurança,Baixa		
4175,2022-06-01,2023-04-25,2023-04-25,Closed,Low (Ideally within 30 days),Criar plano preventivo para o equipamento,Criar plano preventivo para o equipamento e inserir no masterplan de preventivas,Alexandre Formentini,PS Packaging Materials Factory,,,,Events,327,NÃO,Área não identificada,Procedimentos e Capacitação,Procedimento / padrão operacional,"Procedimento inexistente, incompleto ou desatualizado",Sistema de Gestão,Execução inconsistente ou exposição não controlada,iar,Alta		
4174,2022-06-01,2023-04-25,2023-04-25,Closed,Low (Ideally within 30 days),Travar o movimento vertical do guincho,Travar o movimento vertical do guincho para que a pega seja apenas na posição horizontal com chave (Uso do movimento vertical será exclusivo em caso quebra do tombador de bobina),Alexandre Formentini,PS Packaging Materials Factory,,,,Events,327,NÃO,Área não identificada,Movimentação de Materiais,Paletes / cargas,Palete ou carga em condição inadequada,NR 11,"Queda de carga, tombamento ou lesão por manuseio",bobina,Alta		
4173,2022-06-01,2023-04-25,2023-04-25,Closed,Low (Ideally within 30 days),Desenvolver um sistema de manipulador de bobina,Desenvolver um sistema de manipulador de bobina que aumente a área de contato e garanta 100% da centralização ao pegar a bobina,Alexandre Formentini,PS Packaging Materials Factory,,,,Events,327,NÃO,Área não identificada,Movimentação de Materiais,Paletes / cargas,Palete ou carga em condição inadequada,NR 11,"Queda de carga, tombamento ou lesão por manuseio",bobina,Alta		
13163,2023-04-29,2023-04-26,2023-05-10,Closed,Medium (Ideally within 14 days),Tour de segurança,"Cavalete de nips muito próximo da escada, risco de queda e torção		
cavaletes de nips muito próximos um do outro, risco de prensagem e batida contra",Anderson Barboza,PS Packaging Materials Factory,,,Factory,Audit,10,NÃO,Utilidades,Quedas e Circulação,Escada / guarda-corpo,"Escada, guarda-corpo ou proteção contra queda inadequada",NR 35 / NR 8,Queda de altura,escada,Alta		
13162,2023-04-29,2023-04-26,2023-05-10,Closed,Low (Ideally within 30 days),Tour de segurança,Falta de sinalização e demarcação do carrinho de lubrificação + falta de demarcação e identificação das coifas que estão de baixo do festoon,Anderson Barboza,PS Packaging Materials Factory,,,Factory,Audit,10,NÃO,Produção / Fábrica,5S e Organização,Demarcação,Falta ou inadequação de demarcação,5S / Gestão Visual,"Conflito de fluxo, obstrução ou armazenamento incorreto",demarcacao,Alta		
13161,2023-04-29,2023-04-26,2023-05-10,Closed,Low (Ideally within 30 days),Tour de segurança,Garda corpo do desbobinador de filme R danificado,Abelardo Santos,PS Packaging Materials Factory,,,Factory,Audit,10,NÃO,Produção / Fábrica,Movimentação de Materiais,Paletes / cargas,Palete ou carga em condição inadequada,NR 11,"Queda de carga, tombamento ou lesão por manuseio",bobina,Alta		
13160,2023-04-29,2023-04-26,2023-05-10,Closed,Low (Ideally within 30 days),Tour de segurança,Aparelho de teste de qualidade na sala da laminadora,Abelardo Santos,PS Packaging Materials Factory,,,Factory,Audit,10,NÃO,Laminação,Condição de Segurança,Desvio de segurança não especificado,Condição insegura requer avaliação técnica,A definir,Risco ocupacional a confirmar,risco/segurança,Baixa		
13159,2023-04-29,2023-04-26,2023-05-09,Closed,High (Ideally within 7 days),Tour de segurança,"Flip chart da manutenção na área da laminadora, pedir pra retirar.",Alexandre Formentini,PS Packaging Materials Factory,,,Factory,Audit,9,NÃO,Laminação,Condição de Segurança,Desvio de segurança não especificado,Condição insegura requer avaliação técnica,A definir,Risco ocupacional a confirmar,risco/segurança,Baixa		
13158,2023-04-29,2023-04-26,2023-05-11,Closed,Low (Ideally within 30 days),Tour de segurança,Parede suja na área do desbobinador de aluminio ( local que descarta aluminio na gaiola),Leandro Thomaz,PS Packaging Materials Factory,,,Factory,Audit,11,NÃO,Produção / Fábrica,Movimentação de Materiais,Paletes / cargas,Palete ou carga em condição inadequada,NR 11,"Queda de carga, tombamento ou lesão por manuseio",bobina,Alta		
13157,2023-04-29,2023-04-26,2023-05-10,Closed,Medium (Ideally within 14 days),Tour de segurança,"Área segura, porem com oportunidades de melhoria		
Mangueiras mal alocadas na plataforma da extrusora C com risco de torção e tropeçar",Ricardo Almeida,PS Packaging Materials Factory,,,Factory,Audit,10,NÃO,Extrusão,Condição de Segurança,Desvio de segurança não especificado,Condição insegura requer avaliação técnica,A definir,Risco ocupacional a confirmar,risco/segurança,Baixa		
13156,2023-04-29,2023-04-26,2023-05-10,Closed,Low (Ideally within 30 days),Descarte de resíduos,Descarte de resíduos de óleo próximo ao laminador 1 pequeno para os descartes e cheio.,Paulo Soares,PS Packaging Materials Factory,,,Factory,Audit,10,NÃO,Produção / Fábrica,5S e Organização,Descarte / resíduos,Descarte ou segregação de resíduos inadequados,5S / Resíduos,"Contaminação, incêndio ou obstrução","descarte, residuo",Alta		
12417,2023-03-17,2023-04-26,2023-05-10,Closed,Medium (Ideally within 14 days),NOVA MESA DE EMENDA DOCTORS 7 E 8,"ENCONTRAMOS OPORTUNIDADES DE MELHORIAS NA MESA DE EMENDA DAS DOCTORS 7 E 8, A MESA DE MODELO NOVO CONTEM RISCOS DE CORTE AO TROCAR A LAMINA DA MESMA, POIS ELA CAI DENTRO DA MAQUINA E FICA DIFICIL SUA RETIRADA.",Alexandre Formentini,PS Packaging Materials Factory,,,,Audit,53,NÃO,Área não identificada,Condição de Segurança,Desvio de segurança não especificado,Condição insegura requer avaliação técnica,A definir,Risco ocupacional a confirmar,risco/segurança,Baixa		
13026,2023-04-20,2023-04-28,2023-04-24,Closed,Medium (Ideally within 14 days),Excesso de rolos área de paleteira,Excesso de rolo no embobinador,Isadora Gusson Veronezzi,PS Packaging Materials Factory,,,Factory,Audit,3,NÃO,Warehouse / Doca,Movimentação de Materiais,Paletes / cargas,Palete ou carga em condição inadequada,NR 11,"Queda de carga, tombamento ou lesão por manuseio","palete, bobina",Alta		
12563,2023-03-23,2023-04-30,2023-04-04,Closed,Low (Ideally within 30 days),NIP sem capa,"Falta de capa para colocar nos NIPs e NNC, fazer orçamento e comprar",Abelardo Santos,PS Packaging Materials Factory,,,,Audit,11,NÃO,Área não identificada,Revisão especializada,Descrição ambígua ou contextual,Registro requer leitura técnica para determinar o mecanismo de perda,A validar,Não inferir sem contexto,descrição sem palavras-chave conclusivas,Revisão manual		
12559,2023-03-23,2023-04-30,2023-03-27,Closed,Low (Ideally within 30 days),Definir e demarcar o local para caixa com espula para confecção de cinta teflon,Definir e demarcar o local para caixa com carretel para confecção de cinta teflon,Ricardo Almeida,PS Packaging Materials Factory,,,,Audit,3,NÃO,Utilidades,5S e Organização,Demarcação,Local requer demarcação visual,5S / Gestão Visual,Conflito de fluxo ou armazenamento incorreto,demarcar,Média		
12557,2023-03-23,2023-04-30,2023-04-05,Closed,Low (Ideally within 30 days),Demarcar local do galão de Alcool,Demarcar local do galão de Alcool que fica na plataforma do Laminador 2,Anderson Barboza,PS Packaging Materials Factory,,,,Audit,12,NÃO,Área não identificada,5S e Organização,Demarcação,Local requer demarcação visual,5S / Gestão Visual,Conflito de fluxo ou armazenamento incorreto,demarcar,Média		
12556,2023-03-23,2023-04-30,2023-03-27,Closed,Low (Ideally within 30 days),Definir local para vassoura e pá,Definir um local para armazenar a vassoura e pá na Extrusora CDE,Ricardo Almeida,PS Packaging Materials Factory,,,,Audit,3,NÃO,Extrusão,5S e Organização,Local definido / armazenamento,Item sem local definido ou armazenado inadequadamente,5S / Gestão Visual,"Obstrução, dano ou perda de controle",definir local,Média		
12555,2023-03-23,2023-04-30,2023-04-04,Closed,Low (Ideally within 30 days),Galão de BH,Definir o local do galão de BH e demarcar o local,Abelardo Santos,PS Packaging Materials Factory,,,,Audit,11,NÃO,Área não identificada,5S e Organização,Demarcação,Local requer demarcação visual,5S / Gestão Visual,Conflito de fluxo ou armazenamento incorreto,demarcar,Média		
